ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-23 22:13:41,search,11109e,2017-10-12,2017-10-12,PMI,PAR,8,0
2017-04-24 01:09:13,search,a7c871,2017-11-30,2017-11-30,ATH,FRA,6,0
2017-04-23 21:11:06,search,be5e3e,2017-06-25,2017-06-29,LYS,OPO,2,1
2017-04-23 12:26:22,search,f82644,2017-08-30,2017-08-31,HAM,MUC,1,0
2017-04-23 23:46:06,search,d3b869,2017-09-27,2017-10-11,DUS,STL,1,0
2017-04-23 23:40:32,search,256026,2017-09-12,2017-09-16,STR,PMI,1,0
2017-04-23 17:54:03,search,0b9a35,2017-09-02,2017-09-09,FRA,HEL,1,0
2017-04-23 19:20:31,search,6b4571,2017-06-09,2017-06-09,MRS,HEL,1,0
2017-04-24 01:47:53,search,249ce6,2017-10-03,2017-10-17,PAR,STO,2,0
2017-05-01 03:58:11,search,277979,2017-05-24,2017-05-29,CGN,BER,2,0
2017-04-30 18:35:32,search,483723,2017-10-03,2017-10-13,PAR,NYC,8,0
2017-04-30 15:36:26,search,e15e23,2017-05-16,2017-05-19,FRA,IST,1,0
2017-04-30 12:46:49,search,2e6938,2017-09-14,2017-09-21,FRA,ALG,2,0
2017-05-01 02:26:25,search,d0cb30,2017-06-18,2017-07-18,FRA,BKK,1,0
2017-04-30 23:42:01,search,ce8bb3,2017-05-16,2017-05-26,LON,SYD,1,0
2017-04-30 21:39:06,search,21f094,2017-07-18,2017-07-18,PMI,MUC,3,0
2017-04-30 13:45:46,search,065105,2017-05-12,2017-05-19,CDG,ARN,1,0
2017-05-01 01:00:36,search,91a1a8,2017-05-04,2017-05-05,CGN,PMI,2,0
2017-04-30 12:10:12,search,637d5b,2017-05-08,2017-05-08,STR,IST,1,0
2017-04-30 13:14:06,search,bf48f0,2017-05-12,2017-05-14,MUC,HAM,1,0
2017-04-30 15:58:16,search,e1b080,2017-05-16,2017-05-19,STR,BCN,2,0
2017-05-01 01:20:12,search,7696c9,2017-06-19,2017-06-19,BUD,IST,1,0
2017-04-30 17:30:23,search,a0ee21,2017-05-31,2017-06-02,CDG,PRG,1,0
2017-04-30 15:14:36,search,b5bd93,2017-06-17,2017-06-23,PAR,NCE,1,0
2017-04-30 12:23:15,search,f05bb3,2017-07-06,2017-07-20,MUC,EDI,1,0
2017-04-30 17:33:15,search,315875,2017-09-27,2017-10-18,FRA,PMI,2,3
2017-04-30 21:05:40,search,8ccba8,2017-05-02,2017-05-06,GVA,PAR,1,0
2017-04-30 19:33:18,search,13c477,2017-06-26,2017-06-30,MUC,HAM,1,0
2017-04-30 18:39:49,search,d50990,2017-05-10,2017-05-17,HAM,BCN,2,2
2017-05-01 00:36:23,search,25a7b1,2017-09-16,2017-10-15,PAR,DPS,1,0
2017-04-30 16:05:02,search,dbe157,2017-05-02,2017-05-02,FRA,ALC,1,0
2017-05-01 00:00:56,search,f46a42,2017-10-23,2017-11-19,FRA,IST,3,0
2017-04-30 22:54:12,search,1c0256,2017-05-10,2017-05-10,FRA,ANK,1,0
2017-04-30 20:23:03,search,3b13d8,2017-08-18,2017-09-17,PAR,JKT,1,0
2017-04-30 13:29:12,search,3c6165,2017-06-13,2017-06-18,CGN,PMI,2,1
2017-04-30 23:49:48,search,0946d0,2017-05-18,2017-05-27,FRA,AYT,2,0
2017-04-30 11:25:38,search,901748,2017-07-24,2017-07-28,FRA,PMI,1,0
2017-04-30 20:00:13,search,0b9a3d,2017-06-23,2017-07-02,CGN,AYT,2,0
2017-04-30 19:14:34,search,ff9c61,2017-08-09,2017-08-12,MOW,MUC,1,0
2017-04-30 18:07:04,search,364ec0,2017-05-16,2017-05-19,PAR,NCE,1,0
2017-05-01 00:40:15,search,237202,2018-03-23,2018-04-06,FRA,BKK,2,0
2017-04-30 18:19:25,search,c50ed5,2017-05-20,2017-05-20,DUS,PMI,3,1
2017-04-30 23:21:26,search,e4fcbd,2017-06-02,2017-07-04,BER,LED,1,0
2017-04-30 16:44:10,search,f3e4f7,2017-05-03,2017-05-05,STR,BER,1,0
2017-04-30 12:35:57,search,566d20,2017-04-30,2017-05-01,PAR,HAM,1,0
2017-04-30 13:12:25,search,bad906,2017-05-12,2017-05-18,HAM,PMI,1,0
2017-04-30 23:26:22,search,a2e130,2017-08-18,2017-09-01,MRS,TLV,2,2
2017-04-30 19:34:00,search,1b4152,2017-05-26,2017-05-26,LON,HAM,1,0
2017-04-30 23:58:10,search,0b0900,2017-09-22,2017-10-13,ZRH,IST,4,0
2017-05-01 00:34:08,search,678369,2017-06-24,2017-06-28,LYS,LIS,2,0
2017-04-30 19:26:54,search,55b794,2017-06-27,2017-07-09,BER,ATH,1,0
2017-04-30 14:10:52,search,4719c5,2017-05-06,2017-05-13,BER,IZM,1,0
2017-04-30 20:23:35,search,ac0c5a,2017-05-02,2017-05-05,BER,PMI,1,0
2017-04-30 21:52:18,search,34b9ea,2017-05-30,2017-06-04,DUS,IST,1,0
2017-04-30 23:33:02,search,10a7d1,2017-07-14,2017-08-22,FRA,CAI,1,0
2017-05-01 01:41:50,search,376736,2017-09-02,2017-10-13,FRA,CMB,2,1
2017-04-30 17:05:29,search,a9e5af,2017-06-21,2017-06-28,FRA,TYO,2,0
2017-04-30 16:12:18,search,13b546,2017-06-06,2017-06-06,HKT,KUL,2,0
2017-04-30 14:03:21,search,d5d2fc,2017-07-13,2017-07-20,MUC,PMI,4,0
2017-05-01 03:10:52,search,97b149,2017-05-17,2017-05-26,PAR,SIN,1,0
2017-04-30 14:05:59,search,c1ae2f,2017-05-03,2017-05-05,HAM,BUD,1,0
2017-04-30 12:25:36,search,bf720d,2017-08-27,2017-09-17,PAR,DPS,2,0
2017-04-30 20:29:11,search,472654,2017-06-07,2017-06-09,STR,LIS,1,0
2017-04-30 17:42:34,search,c85c22,2017-08-16,2017-08-19,LYS,OPO,1,0
2017-04-30 13:57:50,search,8f35d2,2017-05-06,2017-05-10,MRS,ALG,1,0
2017-04-30 21:04:01,search,f76678,2017-05-08,2017-05-13,STR,IST,3,0
2017-04-30 10:34:13,search,e0b68c,2017-05-11,2017-05-15,MUC,STO,2,0
2017-04-30 15:50:15,search,c92601,2017-06-07,2017-06-11,FRA,IST,3,0
2017-04-30 10:40:47,search,578f81,2017-07-11,2017-07-27,TXL,HAV,1,0
2017-04-30 16:35:09,search,5fcf81,2017-07-17,2017-08-17,SSA,FRA,1,0
2017-04-30 22:14:03,search,f60975,2017-06-01,2017-06-12,PAR,CAI,1,0
2017-05-01 00:47:40,search,9294a8,2017-05-19,2017-05-28,FRA,CAS,2,0
2017-04-30 19:03:30,search,144864,2017-05-05,2017-05-07,PAR,BCN,2,0
2017-04-30 12:23:38,search,afcdff,2017-05-17,2017-06-01,NYC,HAM,2,0
2017-05-01 01:18:35,search,6e7b7b,2017-05-01,2017-05-01,MRS,MUC,1,0
2017-05-01 02:54:34,search,b2e07c,2017-05-19,2017-06-09,ORY,ALG,2,0
2017-04-30 21:02:05,search,b0e49b,2017-06-22,2017-06-22,DUS,BER,1,1
2017-04-30 22:31:02,search,2b1ba4,2017-07-04,2017-07-06,DUS,WAW,1,0
2017-04-30 22:33:53,search,d3719e,2017-05-30,2017-06-16,DUS,BOS,1,0
2017-04-30 18:26:41,search,e7b5f1,2017-05-10,2017-05-12,MUC,PMI,1,1
2017-05-01 01:59:37,search,f73c96,2017-06-26,2017-06-30,TLS,DUB,2,0
2017-04-30 14:26:40,search,6b6d97,2017-05-03,2017-05-03,PAR,LYS,1,0
2017-04-30 21:08:24,search,a39d6a,2017-11-16,2017-11-17,DUS,MUC,2,0
2017-04-30 23:00:29,search,ce9a48,2017-08-27,2017-10-11,ORY,ALG,2,0
2017-05-01 00:23:43,search,fb3593,2017-06-01,2017-06-01,DUS,ANK,1,0
2017-04-30 21:20:20,search,57c1c4,2017-05-10,2017-05-12,FRA,SYD,1,0
2017-04-30 15:34:06,search,b06739,2017-07-05,2017-07-08,LYS,LIS,1,1
2017-04-30 14:30:59,search,6fd733,2017-04-30,2017-05-01,CDG,NCE,2,0
2017-04-30 20:10:33,search,2e9204,2017-05-03,2017-05-03,ORY,ALG,1,0
2017-04-30 21:04:34,search,157d86,2017-08-02,2017-08-05,MRS,AMS,1,0
2017-04-30 15:30:05,search,68cd2f,2017-06-15,2017-06-17,CDG,MIL,1,0
2017-04-30 20:51:44,search,ca9ce6,2017-09-23,2017-10-05,GVA,BUD,1,0
2017-04-30 14:37:02,search,310171,2017-05-08,2017-05-18,DUS,LAX,1,0
2017-04-30 15:55:35,search,ca4ba2,2017-12-18,2017-12-18,PMI,BER,3,0
2017-04-30 14:55:08,search,422bf2,2017-05-10,2017-05-17,CDG,DPS,1,0
2017-04-30 05:15:10,search,b0e295,2017-09-26,2017-10-12,MRS,ALG,1,0
2017-04-30 17:13:49,search,7291e3,2017-05-05,2017-05-26,PAR,MEX,1,2
2017-05-01 01:34:18,search,c80736,2017-07-28,2017-08-07,DUS,NYC,2,0
2017-05-01 01:54:14,search,05bf31,2017-05-20,2017-05-30,PAR,LIS,1,0
2017-04-30 16:08:50,search,ec00b7,2017-05-17,2017-05-20,ORY,BCN,2,0
2017-05-01 03:34:56,search,01c4da,2017-05-25,2017-06-08,ORY,HAV,2,0
2017-04-30 16:43:12,book,60fdad,2017-05-02,2017-05-22,AUH,PAR,1,0
2017-04-30 22:54:18,search,ee82f1,2017-06-18,2017-06-18,TLS,PAR,1,0
2017-04-30 14:53:12,search,17b02c,2017-09-09,2017-09-23,FRA,YTO,1,1
2017-04-30 22:12:27,search,28474b,2017-08-16,2017-08-19,FRA,LON,2,0
2017-04-30 08:13:13,search,287297,2017-05-04,2017-05-10,CGN,IST,2,0
2017-05-01 02:18:34,search,536785,2017-06-14,2017-07-01,FRA,HAV,1,0
2017-04-30 22:36:40,search,f7fc99,2017-05-24,2017-05-26,TLS,MXP,2,0
2017-05-01 00:07:30,search,4a5fdf,2017-10-19,2017-10-26,PAR,AMS,2,0
2017-04-30 15:06:06,search,f7a733,2017-05-16,2017-05-25,DUS,DXB,1,0
2017-05-01 02:02:18,search,7ef9c2,2017-05-17,2017-05-19,FRA,AMS,2,0
2017-04-30 14:05:04,search,2403c9,2017-10-27,2017-11-07,FRA,DPS,2,0
2017-04-30 17:32:10,search,fb8641,2017-06-10,2017-06-11,CDG,BUH,1,0
2017-04-30 20:30:21,search,70c5f2,2017-06-20,2017-06-30,AMS,YYZ,1,0
2017-04-30 15:18:04,search,0effbf,2017-08-24,2017-08-27,BER,BUD,2,0
2017-04-30 11:27:07,search,5ee9c4,2017-10-04,2017-10-06,BER,FRA,2,0
2017-04-30 19:53:12,search,699d49,2017-09-21,2017-09-28,BKK,FRA,1,0
2017-04-30 19:10:04,search,70af40,2017-05-11,2017-05-14,CGN,BER,1,0
2017-04-30 13:56:54,search,73fc9b,2017-07-03,2017-07-11,CGN,BER,1,0
2017-04-30 20:00:44,search,b35910,2017-05-31,2017-06-02,CGN,EDI,2,0
2017-04-30 12:39:50,search,690177,2017-12-02,2017-12-11,DUS,BCN,2,0
2017-04-30 22:35:10,search,a96fa9,2017-07-06,2017-07-07,DUS,BER,2,0
2017-04-30 18:41:03,search,33bfbc,2017-05-24,2017-06-21,DUS,BKK,1,0
2017-04-30 14:13:38,search,422206,2017-05-07,2017-05-08,DUS,HAM,2,0
2017-05-01 02:09:40,search,2831aa,2017-06-07,2017-06-11,DUS,MAD,2,0
2017-04-30 19:46:33,search,4b5193,2017-12-30,2018-01-05,FRA,NYC,2,0
2017-05-01 00:51:04,search,561a6e,2017-06-15,2017-06-23,FRA,PMI,2,0
2017-04-30 23:49:08,search,d0ff67,2017-06-27,2017-07-18,LON,SYD,1,0
2017-04-30 14:54:52,search,f6eef8,2017-05-01,2017-05-01,MUC,AYT,1,0
2017-04-30 23:29:05,search,213e2f,2017-05-22,2018-04-18,MUC,BKK,1,0
2017-04-30 18:27:49,search,56692c,2018-01-02,2018-01-13,MUC,HKT,2,0
2017-04-30 14:39:51,search,b685a7,2017-05-16,2017-05-20,MUC,LIS,1,0
2017-04-30 16:45:12,search,0628c0,2017-07-27,2017-07-27,PMI,MUC,2,0
2017-04-30 17:05:31,search,f1dd47,2017-07-11,2017-07-14,STR,PRG,2,0
2017-04-30 18:47:42,search,e5d3ad,2017-05-13,2017-05-13,TCI,OSL,2,0
2017-04-30 18:13:13,search,b4d205,2018-02-08,2018-02-13,FRA,SIN,2,0
2017-05-01 01:17:09,search,3d3308,2017-05-07,2017-05-14,FRA,NYC,1,0
2017-05-01 01:08:32,search,d81d1e,2017-06-19,2017-06-19,BUD,PRG,2,0
2017-05-01 02:50:46,search,f13434,2017-06-18,2017-08-16,YMQ,CDG,1,0
2017-04-30 11:06:22,search,5dcebe,2017-09-15,2017-09-21,FRA,PMI,5,0
2017-04-30 15:46:46,search,e0bf2b,2017-05-02,2017-07-23,CAS,LYS,1,0
2017-04-30 18:12:45,search,8d2a52,2017-06-21,2017-06-28,PAR,BOS,1,1
2017-04-30 23:01:14,search,c2e83a,2017-05-13,2017-05-20,FRA,IST,2,2
2017-04-30 16:59:03,search,8b631e,2017-11-16,2017-11-23,CGN,ATH,1,0
2017-04-30 22:17:06,search,5d9547,2017-06-27,2017-07-11,FRA,NCE,2,0
2017-04-30 23:42:17,search,5e574a,2017-09-14,2017-10-18,BER,SJO,1,0
2017-04-30 23:58:12,search,c2de91,2017-08-28,2017-09-04,DUS,PMI,2,0
2017-04-30 21:05:27,search,543df8,2017-05-11,2017-05-14,FRA,IST,1,0
2017-05-01 03:05:01,search,6c6f84,2017-06-18,2017-06-23,FRA,IST,1,0
2017-05-01 03:41:42,search,26b6b5,2017-09-11,2017-10-16,FRA,JNB,1,0
2017-04-30 18:08:44,search,e12c7d,2017-09-06,2017-09-10,FRA,LHR,2,0
2017-04-30 17:36:04,search,87438e,2017-05-24,2017-05-29,FRA,MSY,1,0
2017-04-30 12:46:40,search,fa8cc9,2017-08-03,2017-08-16,FRA,SFO,1,0
2017-04-30 20:28:15,search,67ba6f,2017-11-16,2017-12-08,HAM,YVR,1,0
2017-04-30 22:37:57,search,c2a7ba,2017-05-30,2017-06-10,LAX,HNL,2,0
2017-04-30 19:14:55,search,56f474,2017-07-07,2017-07-18,LON,TLV,2,0
2017-04-30 12:46:40,search,d90f7c,2017-09-04,2017-09-08,STR,TPA,1,0
2017-05-01 01:07:20,search,2a4b5e,2017-08-09,2017-08-24,YTO,YEA,2,0
2017-04-30 15:02:05,search,09d0ed,2017-06-01,2017-06-02,BER,BRU,1,0
2017-05-01 03:12:41,search,5c2883,2017-06-06,2017-06-06,SXF,SFO,1,0
2017-05-01 00:59:55,search,db818b,2017-05-17,2017-05-19,PAR,NCE,3,0
2017-04-30 15:12:53,search,1adb3a,2017-07-21,2017-07-21,CGN,MUC,1,1
2017-04-30 19:12:56,search,d3a6ec,2017-10-21,2017-11-04,PAR,YVR,2,0
2017-05-01 01:07:27,search,4d4969,2017-05-22,2017-05-23,STR,BER,2,0
2017-05-01 02:37:21,search,11b1d9,2017-05-03,2017-05-10,ATH,DUS,1,0
2017-04-30 15:57:31,search,aa9155,2017-05-25,2017-06-02,BER,BUD,1,0
2017-04-30 18:26:52,search,0a32c0,2017-05-02,2017-05-03,BER,DUS,1,0
2017-05-01 00:18:15,search,826922,2017-05-16,2017-05-30,BER,HKG,1,0
2017-04-30 19:56:33,search,046dfb,2017-10-28,2017-11-01,BER,PAR,1,0
2017-04-30 13:00:03,search,1e630e,2017-09-18,2017-09-25,BER,PER,1,0
2017-04-30 16:05:27,search,272da3,2017-05-01,2017-05-01,BUD,FRA,1,0
2017-04-30 21:27:04,search,ea2117,2017-07-07,2017-07-14,CGN,PMI,2,3
2017-04-30 19:45:10,search,3b7a6b,2017-12-08,2017-12-22,CGN,PMI,4,0
2017-04-30 18:02:57,search,dcfe47,2017-05-17,2017-05-20,DUS,PMI,1,0
2017-04-30 18:25:06,search,107f9e,2017-06-13,2017-06-13,DUS,PMI,2,0
2017-04-30 15:45:13,search,2e5480,2017-07-16,2017-07-19,FRA,ARN,3,0
2017-04-30 17:28:57,search,30aad7,2018-01-31,2018-02-19,FRA,BKK,1,0
2017-05-01 01:53:47,search,0e6ee1,2017-08-23,2017-09-07,FRA,BNE,1,0
2017-04-30 16:53:07,search,3be3e0,2018-01-09,2018-01-13,FRA,DFW,2,0
2017-04-30 16:50:29,search,096d39,2017-05-09,2017-08-20,FRA,HKG,1,0
2017-04-30 18:11:34,search,c7ea77,2017-05-07,2017-05-14,FRA,IST,1,0
2017-04-30 15:28:23,search,ed5b95,2017-07-05,2017-07-18,FRA,LAX,4,0
2017-04-30 23:53:54,search,13e5be,2017-10-22,2017-11-12,FRA,MSY,1,0
2017-04-30 22:19:01,search,257b89,2017-05-17,2017-05-20,FRA,PMI,2,0
2017-04-30 16:27:48,search,d259fb,2018-02-07,2018-02-12,FRA,PMI,2,0
2017-04-30 15:36:48,search,7f945b,2017-07-27,2017-07-28,FRA,TXL,6,0
2017-04-30 11:41:36,search,2473ff,2017-05-01,2017-05-03,HAM,BCN,1,0
2017-04-30 13:05:54,search,8bea0e,2017-05-25,2017-06-01,HAM,IST,3,1
2017-04-30 18:22:57,search,617d16,2017-05-31,2017-06-03,HAM,LON,2,0
2017-04-30 22:22:35,search,399243,2017-05-21,2017-05-26,HAM,MIL,1,0
2017-04-30 19:17:11,search,358d94,2017-05-16,2017-05-20,HAM,MUC,1,0
2017-04-30 16:37:22,search,7498da,2017-05-06,2017-05-06,MUC,AMS,1,0
2017-04-30 12:31:29,search,97a08c,2017-05-15,2017-05-29,MUC,MIA,1,0
2017-04-30 13:03:04,search,20f99c,2017-08-02,2017-08-05,MUC,MOW,1,0
2017-04-30 16:35:18,search,786a22,2018-02-08,2018-02-20,MUC,MOW,1,0
2017-04-30 21:50:46,search,4353b0,2017-06-09,2017-06-09,STN,BER,1,0
2017-04-30 16:00:34,search,ff5003,2017-11-18,2017-11-18,YYC,HAM,1,0
2017-04-30 19:41:01,search,da9f18,2017-10-01,2017-10-17,ZRH,TCI,2,0
2017-04-30 19:01:07,search,e73171,2017-11-19,2017-11-29,BER,AYT,4,0
2017-05-01 00:29:20,search,57a69d,2017-06-21,2017-06-23,MUC,CGN,8,0
2017-04-30 17:58:52,search,26a96a,2017-05-15,2017-05-22,FRA,LIS,5,0
2017-04-30 15:11:21,search,5b018e,2017-05-27,2017-06-08,BER,HKG,2,0
2017-04-30 21:15:35,search,73ecab,2017-06-02,2017-06-07,MUC,HAN,1,0
2017-04-30 13:44:26,search,ab65f1,2017-09-18,2017-10-18,ORY,ALG,3,1
2017-04-30 21:31:09,search,363b5d,2017-10-15,2017-10-29,BER,OVB,2,0
2017-04-30 21:33:26,search,363b5d,2017-10-15,2017-10-29,BER,OVB,2,0
2017-04-30 17:58:04,search,d55a36,2017-06-03,2017-06-08,FRA,ROM,3,0
2017-05-01 01:08:36,search,76c985,2017-05-07,2017-05-28,PAR,VIE,1,1
2017-04-30 12:22:21,search,3f6f2b,2017-05-20,2017-05-23,LYS,LON,2,0
2017-04-30 17:11:20,search,6af631,2017-05-02,2017-05-05,FRA,PMI,2,0
2017-04-30 17:11:21,search,6af631,2017-05-02,2017-05-05,FRA,PMI,2,0
2017-05-01 00:25:13,search,b52164,2017-06-14,2017-06-14,VCE,NCE,1,0
2017-04-30 19:03:44,search,d9da86,2017-06-09,2017-06-09,PAR,LIS,1,0
2017-04-30 14:52:57,search,ac872a,2017-12-20,2017-12-20,DUS,HAN,2,0
2017-04-30 06:28:39,search,7da598,2017-05-07,2017-05-14,SXF,BUH,1,0
2017-04-30 18:58:47,search,d7d7f0,2017-05-13,2017-05-22,BER,SJO,1,0
2017-04-30 11:32:19,search,7e4f72,2017-06-22,2017-06-30,LYS,JNB,1,0
2017-04-30 14:37:20,search,0ec963,2017-07-25,2017-07-29,PAR,PMI,1,0
2017-04-30 11:55:27,search,3c0e00,2017-05-01,2017-05-03,LYS,DUS,1,0
2017-04-30 23:20:49,search,c3d736,2017-05-08,2017-05-08,AMS,VIE,1,0
2017-04-30 18:05:32,search,fca3a9,2017-09-23,2017-10-17,PAR,ALG,1,2
2017-05-01 00:18:23,search,15568d,,2017-06-20,AMS,IST,0,0
2017-04-30 18:35:47,search,aee5b6,2017-09-08,2017-09-15,DUS,VCE,6,1
2017-04-30 20:11:35,search,75e062,2017-07-04,2017-07-08,DUS,BCN,2,0
2017-04-30 23:54:06,search,30db9e,2017-08-29,2017-09-17,HAM,MEX,1,0
2017-04-30 15:44:08,search,be9c18,2017-06-07,2017-06-23,WAW,DUS,1,0
2017-04-30 23:53:21,search,739689,2017-06-27,2017-06-30,PAR,AMS,2,0
2017-04-30 21:18:15,search,3329dd,2017-08-22,2017-09-20,PAR,DXB,4,0
2017-04-30 14:26:19,search,0b9d83,2017-08-19,2017-08-19,PAR,SYD,1,0
2017-04-30 22:14:08,search,1d2944,2017-05-12,2017-05-19,MUC,AYT,1,0
2017-05-01 01:43:09,search,2c8fec,2017-06-01,2017-06-01,AGP,PMI,2,0
2017-04-30 06:25:16,search,a335b8,2017-05-03,2017-05-05,MUC,DUS,1,0
2017-04-30 20:01:52,search,8fe149,2017-05-08,2017-05-27,NCE,PAR,1,0
2017-04-30 17:38:01,search,67e034,2017-05-03,2017-05-06,PAR,ALG,1,0
2017-04-30 21:03:14,search,a44451,2017-05-06,2017-05-06,VIE,FRA,1,0
2017-04-30 08:03:42,search,7501ea,2017-07-21,2017-07-21,LHR,MUC,1,0
2017-04-30 12:35:50,search,588d6f,2017-04-30,2017-04-30,PAR,IST,1,0
2017-04-30 22:51:17,search,4e79b6,2017-10-19,2017-10-19,HAM,BKK,1,0
2017-04-30 21:40:17,search,7ef3d3,2017-09-02,2017-09-16,DUS,MOW,2,0
2017-04-30 10:21:26,search,749759,2017-08-07,2017-08-09,TLS,PAR,2,2
2017-05-01 01:27:44,search,fff8fc,2017-08-16,2017-09-07,PAR,DPS,2,2
2017-05-01 00:29:00,search,b0f4c9,2017-05-07,2017-05-07,DUS,ORL,1,0
2017-04-30 16:09:46,search,58e664,2017-05-20,2017-05-20,IST,HAM,1,0
2017-04-30 21:45:32,search,7e8dfd,2017-05-29,2017-06-02,MUC,CPH,1,0
2017-04-30 14:02:06,search,ff20a1,2017-06-07,2017-06-11,FRA,DXB,1,0
2017-04-30 22:39:17,search,482536,2017-06-15,2017-06-23,FRA,AGP,1,0
2017-04-30 14:49:00,search,7654d3,2017-06-24,2017-06-27,MUC,MAD,1,0
2017-04-30 15:23:10,search,c536ad,2017-06-28,2017-06-30,IAD,DEN,1,0
2017-04-30 14:53:28,search,6dd1cd,2017-07-03,2017-07-10,HAM,LON,1,0
2017-04-30 11:08:28,search,92646e,2017-07-18,2017-07-21,FRA,SFO,1,0
2017-04-30 10:08:49,search,92646e,2017-07-18,2017-07-21,FRA,SFO,1,0
2017-04-30 12:01:49,search,85d236,2017-07-23,2017-09-10,AMS,YVR,1,0
2017-05-01 03:07:22,search,28d92b,2017-08-17,2017-09-01,CGN,IZM,1,0
2017-04-30 20:19:37,search,476955,2017-08-27,2017-09-25,DUS,BKK,1,0
2017-05-01 01:02:36,search,620f8b,2017-09-09,2017-09-23,MUC,CMB,1,0
2017-04-30 12:45:13,search,080c33,2017-05-27,2017-06-12,STR,OPO,1,0
2017-04-30 15:11:12,search,1faab2,2017-05-02,2017-05-14,DUS,IST,1,0
2017-04-30 12:37:30,search,edbaa2,2017-08-02,2017-08-04,GVA,STO,1,0
2017-04-30 19:32:29,search,0b617f,2017-05-01,2017-05-01,CGN,ANK,1,0
2017-05-01 00:01:07,search,270517,2017-09-20,2017-09-20,SAC,NYC,3,0
2017-05-01 01:28:35,search,c95661,2017-06-28,2017-07-11,DUS,HND,2,0
2017-04-30 23:09:31,search,ecddca,2017-05-18,2017-05-18,PAR,TYO,1,0
2017-04-30 20:54:01,search,c5c3e3,2018-02-02,2018-02-23,FRA,MAD,1,0
2017-05-01 00:32:52,search,80d70a,2017-09-25,2017-10-13,DUS,BKK,4,0
2017-04-30 19:39:55,search,1f0bc4,2017-10-04,2017-10-10,HAM,JFK,2,0
2017-04-30 19:15:50,search,c4bc45,2017-07-14,2017-07-21,NCE,TLV,2,0
2017-04-30 19:52:04,search,8d5e7a,2017-08-17,2017-08-21,PAR,BUD,2,0
2017-04-30 15:24:11,search,a676d3,2017-06-24,2017-06-28,STR,LON,2,0
2017-04-30 15:54:37,search,7d94b4,2017-10-02,2017-11-02,PAR,CAS,1,0
2017-04-30 20:58:28,search,798180,2017-05-22,2017-05-22,STR,DUS,1,0
2017-04-30 22:42:30,search,b0e85d,2017-06-04,2017-06-15,MUC,CPH,1,0
2017-05-01 00:06:09,search,d1cd2e,2017-05-05,2017-05-05,MUC,AYT,1,0
2017-04-30 15:23:37,search,17c7d8,2017-05-27,2017-05-29,PAR,CPH,1,0
2017-04-30 14:08:04,search,8aacab,2017-05-13,2017-05-13,TLS,PAR,1,0
2017-04-30 20:02:18,search,9ca51b,2017-05-05,2017-05-05,PAR,ROM,1,0
2017-04-30 12:17:05,search,46beb0,2017-05-17,2017-05-19,CGN,LON,1,0
2017-04-30 16:35:50,search,01c4cf,2017-06-04,2017-07-04,DUS,CGK,1,0
2017-05-01 00:11:43,search,11b980,2017-06-21,2017-06-23,BER,HEL,1,0
2017-04-30 19:37:57,search,2cccb9,2017-07-05,2017-07-07,STR,LIS,1,0
2017-04-30 13:33:43,search,d6da5e,2017-05-02,2017-05-05,PAR,CAI,1,0
2017-04-30 21:06:41,search,4b2342,2017-05-25,2017-05-25,TLS,ORY,1,0
2017-05-01 01:45:32,search,f55acf,2017-07-05,2017-07-08,PAR,STO,1,0
2017-04-30 10:29:26,search,75486b,2017-10-19,2018-04-17,CDG,DXB,1,0
2017-04-30 23:04:51,search,430921,2018-01-02,2018-01-02,LYS,BER,1,0
2017-04-30 15:26:57,search,f2f60c,2017-08-16,2017-09-13,CDG,CHI,1,0
2017-04-30 14:15:35,search,5ad002,2017-07-12,2017-07-14,PAR,NCE,1,0
2017-04-30 20:05:04,search,e9d3df,2017-05-11,2017-05-16,DUS,AYT,2,2
2017-04-30 14:04:40,search,ec1929,2017-07-09,2017-07-12,CGN,BER,3,2
2017-04-30 14:59:22,search,537f56,2017-05-14,2017-05-16,PAR,OSL,1,0
2017-05-01 02:53:08,search,8abb38,2017-10-04,2017-10-07,FRA,ALC,2,0
2017-04-30 16:13:22,search,dd59e7,2017-05-19,2017-05-23,CGN,VIE,1,0
2017-04-30 14:54:45,search,eb4125,2017-05-30,2017-06-03,PAR,LIS,2,0
2017-05-01 00:16:31,search,471a7a,2017-09-16,2017-09-27,FRA,LGA,1,0
2017-05-01 03:51:05,search,b0cf60,2017-06-01,2017-06-09,TLS,AMS,1,0
2017-05-01 00:46:35,search,80e8d6,2017-07-07,2017-07-09,BER,IST,2,0
2017-04-30 14:50:30,search,15f4ff,2017-05-02,2017-05-04,CDG,BCN,2,0
2017-04-30 15:28:10,search,5cdff4,2017-12-20,2018-01-09,PAR,TPE,2,0
2017-04-30 23:23:52,search,099342,2018-03-27,2018-04-09,CDG,SGN,2,1
2017-05-01 03:10:45,search,352285,2017-05-25,2017-05-25,PEK,FRA,1,0
2017-04-30 16:36:53,search,3cbd43,2017-05-01,2017-05-04,BER,ROM,1,0
2017-04-30 11:11:57,search,391984,2017-08-06,2017-08-11,DUS,VCE,1,0
2017-04-30 22:48:22,search,3539d7,2017-11-01,2017-11-10,FRA,IST,1,0
2017-04-30 16:29:56,search,9dc17e,2017-05-05,2017-05-14,FRA,CAN,1,0
2017-04-30 19:02:38,search,87f485,2017-08-04,2017-08-04,FRA,SIN,1,0
